,2021 2nd Quarter - Report,2021 1st Quarter - Report,2020 4th Quarter - Report,2020 3rd Quarter - Report,2020 2nd Quarter - Report,2020 1st Quarter - Report,2019 4th Quarter - Report,2019 3rd Quarter - Report,2019 2nd Quarter - Report,2019 1st Quarter - Report,2018 4th Quarter - Report,2018 3rd Quarter - Report,2018 2nd Quarter - Report,2018 1st Quarter - Report,2017 4th Quarter - Report,2017 3rd Quarter - Report,2017 2nd Quarter - Report,2017 1st Quarter - Report,2016 4th Quarter - Report,2016 3rd Quarter - Report,2016 2nd Quarter - Report,2016 1st Quarter - Report,2015 4th Quarter - Report,2015 3rd Quarter - Report,2015 2nd Quarter - Report,2015 1st Quarter - Report,2014 4th Quarter - Report,2014 3rd Quarter - Report,2014 2nd Quarter - Report,2014 1st Quarter - Report,2013 4th Quarter - Report,2013 3rd Quarter - Report,2013 2nd Quarter - Report,2013 1st Quarter - Report,2012 4th Quarter - Report,2012 3rd Quarter - Report,2012 2nd Quarter - Report,2012 1st Quarter - Report,2011 4th Quarter - Report,2011 3rd Quarter - Report,2011 2nd Quarter - Report,2011 1st Quarter - Report
reform spectrum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012090101171295099,0.011595500096684292,0.0114423381625866,0.013363329085919513,0.016906301623369497,0.019152449882486752,0.016719628734174243,0.01729806312056661,0.01931802777563001,0.021472111635003534,0.024552906225451435,0.02571920176442114,0.02571920176442114,0.032208071363488106,0.032208071363488106,0.035033221500780344,0.0360355982950933,0.04549907970110725,0.04549907970110725,0.053623512440071,0.0,0.0,0.0,0.0761725239673922,0.0,0.0,0.0,0.0,0.0
protection mobile,0.0,0.0,0.0,0.0,0.0,0.0,0.009851005344105653,0.010023055947836005,0.009913240128085593,0.009913240128085593,0.009803772387734172,0.009803772387734172,0.009923243959453215,0.009844921242158258,0.009442169556556888,0.009317450403497319,0.010881705663165054,0.013766734092632555,0.015595763676084047,0.013614727102274462,0.014085743919843324,0.015730593095155256,0.017484655004487065,0.019993333772059182,0.02094304358536485,0.02094304358536485,0.026226904261826518,0.026226904261826518,0.028527412769145756,0.0293436442013862,0.03704971942762489,0.03704971942762489,0.0436654126562484,0.04314376229987206,0.03746349023174306,0.0,0.0,0.0,0.0,0.0,0.0,0.0
based technologies,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013385545150071843,0.013208738978104907,0.015426281173158972,0.01951619695687427,0.022109092363323066,0.01930070660580852,0.01996843628808614,0.022300231197012233,0.024786849843579293,0.028343239369230663,0.029689580748648223,0.029689580748648223,0.037180163842694854,0.037180163842694854,0.04044144402924501,0.041598561853037445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
broadband adoption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024786849843579293,0.028343239369230663,0.029689580748648223,0.029689580748648223,0.037180163842694854,0.037180163842694854,0.04044144402924501,0.041598561853037445,0.05252295981611343,0.05252295981611343,0.06190159466060951,0.061162085127763034,0.05310953557575536,0.09263260110166315,0.08793158986321023,0.055988143016810564,0.0,0.0,0.0,0.0
businesses small,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011412334291422722,0.011412334291422722,0.011551408258142439,0.011460234677501078,0.010991401182522401,0.010846218633298831,0.01266713034303818,0.016025522151331777,0.018154651246716082,0.015848574490779185,0.016396873774604186,0.01831160291204484,0.0203534639513924,0.023273756221860366,0.024379290442835263,0.024379290442835263,0.03053010484408844,0.03053010484408844,0.0332080711500623,0.03415822641637072,0.04312868218365445,0.04312868218365445,0.05082985064295226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cybersecurity high,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01272662506412348,0.01272662506412348,0.01288171535375445,0.012780041853228943,0.0,0.0,0.0,0.0,0.020245414626570132,0.01767376070437852,0.01828520436086278,0.0,0.0,0.02595405652391755,0.027186908556343547,0.027186908556343547,0.034046075728005644,0.034046075728005644,0.03703244751139268,0.038092026517599846,0.048095556408090975,0.048095556408090975,0.0566836227084971,0.056006449857312374,0.048632686981734355,0.0,0.0,0.0,0.0,0.0,0.0,0.0
email privacy,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010956321138177785,0.010956321138177785,0.010835335093043777,0.010835335093043777,0.010967377582656047,0.010880813670957081,0.01043568405144052,0.01029784182474707,0.012026689582449183,0.015215283579730163,0.017236765479552964,0.015047282262290795,0.015567859939022972,0.017385781784528053,0.01932440783681515,0.022097052285543557,0.023146691512296067,0.023146691512296067,0.028986525277311825,0.028986525277311825,0.03152909558345118,0.03243121170080061,0.04094812784554571,0.04094812784554571,0.0482599309117411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fcc nprm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1724632866158622,0.4771884215386254,0.287981869992363,0.29777769495585965,0.3204768918892008
advertising international,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011164728417886127,0.010707983962650708,0.010566544997506321,0.012340503846019318,0.015612298317563899,0.0176865270559381,0.015439913315873799,0.015974074506101922,0.017839431666309708,0.019828642586757383,0.022673634074116374,0.023750661698873136,0.023750661698873136,0.029742875145743725,0.029742875145743725,0.032351789130476136,0.03327744430261533,0.042016593652061424,0.042016593652061424,0.049519184721793244,0.04892760207579957,0.0,0.07410295179572163,0.0,0.0,0.0,0.0,0.03866635394304571,0.03329107086866767
advanced sensor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013385545150071843,0.013208738978104907,0.015426281173158972,0.01951619695687427,0.022109092363323066,0.01930070660580852,0.01996843628808614,0.022300231197012233,0.024786849843579293,0.028343239369230663,0.029689580748648223,0.029689580748648223,0.037180163842694854,0.037180163842694854,0.04044144402924501,0.041598561853037445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
internet access,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022697451533662715,0.02595405652391755,0.027186908556343547,0.027186908556343547,0.034046075728005644,0.034046075728005644,0.03703244751139268,0.038092026517599846,0.048095556408090975,0.048095556408090975,0.0566836227084971,0.056006449857312374,0.048632686981734355,0.08482417036494622,0.0,0.0512686432767097,0.03546378397353038,0.04280458772562989,0.04426060385958313,0.038107624575872884
open internet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022697451533662715,0.02595405652391755,0.027186908556343547,0.027186908556343547,0.034046075728005644,0.034046075728005644,0.03703244751139268,0.038092026517599846,0.048095556408090975,0.048095556408090975,0.0566836227084971,0.056006449857312374,0.048632686981734355,0.08482417036494622,0.0,0.0512686432767097,0.03546378397353038,0.04280458772562989,0.1327818115787494,0.07621524915174577
pacific partnership,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036309302493432165,0.03169714898155837,0.03279374754920837,0.03662320582408968,0.0407069279027848,0.04654751244372073,0.048758580885670526,0.048758580885670526,0.06106020968817688,0.06106020968817688,0.0664161423001246,0.06831645283274144,0.0862573643673089,0.0862573643673089,0.10165970128590451,0.10044522016276973,0.08722068553591035,0.0,0.1444082209529399,0.0919481626579702,0.0636028099995893,0.07676823382005755,0.0793795377235915,0.06834442729642087
partnership trade,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022109092363323066,0.01930070660580852,0.01996843628808614,0.022300231197012233,0.024786849843579293,0.028343239369230663,0.029689580748648223,0.029689580748648223,0.037180163842694854,0.037180163842694854,0.04044144402924501,0.041598561853037445,0.05252295981611343,0.05252295981611343,0.06190159466060951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08323119155970081
power freedom,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012613332507062397,0.012446726290332565,0.014536338386146819,0.01839030676229524,0.020833617927503767,0.018187248058328942,0.018816456388133694,0.021013729954119327,0.02335689547003733,0.026708116739604663,0.027976787630197387,0.027976787630197387,0.035035238681515486,0.035035238681515486,0.03810837548173245,0.0391987391313044,0.04949290813248348,0.04949290813248348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
privacy amendments,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037285403014426365,0.032549261291909874,0.03367533964462042,0.03760774498707244,0.041801249489963985,0.047798846069738984,0.05006935451493675,0.05006935451493675,0.0627016871717894,0.0627016871717894,0.06820160295757743,0.07015299940960222,0.08857621525445405,0.08857621525445405,0.1043926121537802,0.0,0.04478271666040978,0.07810912830776609,0.07414516869059438,0.04720999944516399,0.03265632001762685,0.039415994526531016,0.040756746231332006,0.0
privacy freedom,0.0,0.013668550376128295,0.01385796871968411,0.014294037547811993,0.014294037547811993,0.014294037547811993,0.013965124860054804,0.01420902972858478,0.014053351035816493,0.014053351035816493,0.013898165792406755,0.013898165792406755,0.01406753281211726,0.01395649982734101,0.0,0.013208738978104907,0.015426281173158972,0.01951619695687427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
adoption deployment,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024786849843579293,0.028343239369230663,0.029689580748648223,0.029689580748648223,0.037180163842694854,0.037180163842694854,0.04044144402924501,0.041598561853037445,0.05252295981611343,0.05252295981611343,0.06190159466060951,0.061162085127763034,0.05310953557575536,0.09263260110166315,0.08793158986321023,0.055988143016810564,0.0,0.0,0.0,0.0
