,2021 2nd Quarter - Report,2021 1st Quarter - Report,2020 4th Quarter - Report,2020 3rd Quarter - Report,2020 2nd Quarter - Report,2020 1st Quarter - Report,2019 4th Quarter - Report,2019 3rd Quarter - Report,2019 2nd Quarter - Report,2019 1st Quarter - Report,2018 4th Quarter - Report,2018 3rd Quarter - Report,2018 2nd Quarter - Report,2018 1st Quarter - Report,2017 4th Quarter - Report,2017 3rd Quarter - Report,2017 2nd Quarter - Report,2017 1st Quarter - Report,2016 4th Quarter - Report,2016 3rd Quarter - Report,2016 2nd Quarter - Report,2016 1st Quarter - Report,2015 4th Quarter - Report,2015 3rd Quarter - Report,2015 2nd Quarter - Report,2015 1st Quarter - Report,2014 4th Quarter - Report,2014 3rd Quarter - Report,2014 2nd Quarter - Report,2014 1st Quarter - Report,2013 4th Quarter - Report,2013 3rd Quarter - Report,2013 2nd Quarter - Report,2013 1st Quarter - Report,2012 4th Quarter - Report,2012 3rd Quarter - Report,2012 2nd Quarter - Report,2012 1st Quarter - Report,2011 4th Quarter - Report,2011 3rd Quarter - Report,2011 2nd Quarter - Report,2011 1st Quarter - Report
tax fairness,0.0,0.036049789581914106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025064982098779505,0.022744412191981523,0.022130202845836427,0.022801251337012773,0.022801251337012773,0.025932298585377957,0.02457672092124366,0.026547258294025777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.0
technology information,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231588888937601,0.025015745885524875,0.020963936931394287,0.020641225923618885,0.020650044254963643,0.0219793873298933,0.026279601516824697,0.0219793873298933,0.0219793873298933,0.02250430031447982,0.021074244868622288,0.017494660913209243,0.019233300011336888,0.019938371451900458,0.02547509118178221,0.02547509118178221,0.02547509118178221,0.03867836527642462
spectrum allocations,0.0,0.036049789581914106,0.023141463927931417,0.023826129192948305,0.022867859227271498,0.022867859227271498,0.022371439161420547,0.021422232474200262,0.019941330546523445,0.019941330546523445,0.019941330546523445,0.020334811927509258,0.01966912376351896,0.01939995695142596,0.01980779910694749,0.020234622225798506,0.022332786658947706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
skilled immigration,0.0,0.0,0.04773827238368661,0.024575330428621363,0.023586928122245006,0.023586928122245006,0.023074898364876955,0.02209584432741293,0.020568376146983047,0.020568376146983047,0.020568376146983047,0.020974230361779235,0.020287609951892188,0.020009979318144015,0.02043064587516198,0.020870890242822127,0.023035030452952587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
services tax,0.0,0.036049789581914106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025064982098779505,0.022744412191981523,0.022130202845836427,0.022801251337012773,0.022801251337012773,0.025932298585377957,0.02457672092124366,0.026547258294025777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.0
tpp standards,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025064982098779505,0.022744412191981523,0.022130202845836427,0.022801251337012773,0.022801251337012773,0.025932298585377957,0.02457672092124366,0.026547258294025777,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
transpacific partnership,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025064982098779505,0.022744412191981523,0.022130202845836427,0.022801251337012773,0.022801251337012773,0.025932298585377957,0.02457672092124366,0.026547258294025777,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
medical applications,0.0,0.0,0.018512389434599867,0.019060098518943396,0.018293514916309775,0.018293514916309775,0.01789639563246488,0.017137062346443202,0.01595239082847094,0.01595239082847094,0.01595239082847094,0.016267162641643983,0.015734634597084192,0.015519310239737853,0.015845570187439272,0.016187014264636285,0.017865474936149928,0.02290631238382372,0.02005113899574105,0.01819476145806047,0.017703414728846636,0.018240230854085937,0.018240230854085937,0.02074496288747765,0.019660546546944845,0.021236909881346768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
video accessibility,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.04104632970300809
safety consumer,0.0,0.0,0.023869136191843304,0.024575330428621363,0.023586928122245006,0.023586928122245006,0.023074898364876955,0.02209584432741293,0.020568376146983047,0.020568376146983047,0.020568376146983047,0.020974230361779235,0.020287609951892188,0.020009979318144015,0.02043064587516198,0.020870890242822127,0.023035030452952587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
safety battery,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022323813675381127,0.01954124624774595,0.017732075676423008,0.017253223705438643,0.017776388803206415,0.017776388803206415,0.020217426464933318,0.019160586414603404,0.020696863436073795,0.017344585355841678,0.01707758929312943,0.017084885169910868,0.0181847217371439,0.021742518741481306,0.0181847217371439,0.0181847217371439,0.01861901030113573,0.017435849007270278,0.014474267904625087,0.0159127369450141,0.01649608022747301,0.02107690434751198,0.02107690434751198,0.02107690434751198,0.032000678601390525
regulatory actions,0.0,0.0,0.02004676269851472,0.020639867877100374,0.019809747074766414,0.019809747074766414,0.019379713119702595,0.01855744356623752,0.01727458222192654,0.01727458222192654,0.01727458222192654,0.017615443452463717,0.01703877757271285,0.016805606359986278,0.034317815805728305,0.017528652090375074,0.019346229605125043,0.02480486974838148,0.021713049344742445,0.019702808575542675,0.019170737266323592,0.019752046638267507,0.019752046638267507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
regulation mobile,0.0,0.0,0.017152114705741295,0.017659578589494657,0.016949322902060946,0.016949322902060946,0.01658138360754509,0.015877845489586692,0.014780222633462714,0.014780222633462714,0.014780222633462714,0.01507186527985105,0.014578466945909236,0.01437896444034711,0.01468125108284853,0.014997606137843933,0.01655273493786098,0.021223175910429354,0.018577798249691285,0.016857825764456713,0.016402582777615957,0.01689995410769327,0.01689995410769327,0.019220640548287687,0.01821590620390126,0.019676439692844203,0.0,0.016235607722073633,0.0,0.0,0.0,0.0,0.0,0.0,0.016576204048731582,0.013760638678565541,0.0,0.0,0.0,0.0,0.0,0.0
reform international,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016585285239479795,0.01635831995067299,0.016702218263751616,0.017062121595392558,0.018831323722619663,0.0241446804707334,0.021135149823081865,0.019178412233490743,0.01866050216667502,0.01922633980995248,0.01922633980995248,0.021866483434893214,0.02072344104549942,0.022385026218056155,0.018759315832132764,0.01847054193736404,0.01847843291048374,0.019667978875703613,0.023515971566315987,0.019667978875703613,0.019667978875703613,0.020137690671463676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21st century,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.04104632970300809
ip infringement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020827180406019736,0.020264745608793485,0.020879228316411858,0.020879228316411858,0.023746345098812734,0.022505035350862897,0.024309467007012975,0.020372054285445803,0.02005845449784741,0.02006702385795617,0.021358835094322414,0.025537639731156633,0.021358835094322414,0.021358835094322414,0.02186892801494735,0.02047924785756341,0.017000727630297335,0.018690279082668508,0.019375443978426624,0.0,0.0,0.0,0.0
marketplace fairness,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025064982098779505,0.022744412191981523,0.022130202845836427,0.022801251337012773,0.022801251337012773,0.025932298585377957,0.02457672092124366,0.026547258294025777,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.04665001597483826,0.05577697922930262,0.04665001597483826,0.04665001597483826,0.023882057161466328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
location based,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.04104632970300809
devices health,0.0,0.0,0.018041626495757912,0.018575407548872037,0.017828317872234233,0.017828317872234233,0.017441297178946442,0.016701273446159418,0.0155467276689692,0.0155467276689692,0.0155467276689692,0.01585349495607296,0.015334508894743287,0.015124660152936837,0.015442623435729119,0.015775384721447523,0.01741116278403897,0.022323813675381127,0.01954124624774595,0.017732075676423008,0.017253223705438643,0.017776388803206415,0.017776388803206415,0.020217426464933318,0.019160586414603404,0.020696863436073795,0.017344585355841678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data mobile,0.0,0.0,0.0,0.0,0.0,0.0,0.02170820018250486,0.02078713432562944,0.03870027245774583,0.03870027245774583,0.03870027245774583,0.019731952191846758,0.01908599947424305,0.018824812565468852,0.019220563553639228,0.019634732782524485,0.04334138719708781,0.05557038689611806,0.024321888504586307,0.022070115799630453,0.021474115723646225,0.0221252698525118,0.0221252698525118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
cyber security,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02496347727868282,0.026570496868415863,0.0,0.026570496868415863,0.026570496868415863,0.02720505499343593,0.05095257196040103,0.04229797910483251,0.04650159988995566,0.04820629695200927,0.0307963921063235,0.0307963921063235,0.0307963921063235,0.0
customs border,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014417270139200512,0.014417270139200512,0.014417270139200512,0.014701751024324155,0.014220468891904472,0.014025865496037853,0.014320728996574572,0.014629315436770964,0.01614625551048376,0.020702006180860055,0.01812159008694281,0.01644385433379676,0.015999790581644604,0.016484948146794087,0.016484948146794087,0.018748646343510013,0.017768584891096156,0.019193252596017337,0.01608451488004811,0.015836915871164165,0.015843681708239334,0.016863616014441852,0.020162941866424932,0.016863616014441852,0.016863616014441852,0.01726635385604777,0.01616914829902554,0.013422723732702768,0.0,0.0,0.0,0.0,0.0,0.0
copyright music,0.0,0.0,0.0,0.0,0.023586928122245006,0.023586928122245006,0.023074898364876955,0.02209584432741293,0.020568376146983047,0.020568376146983047,0.020568376146983047,0.020974230361779235,0.020287609951892188,0.020009979318144015,0.02043064587516198,0.020870890242822127,0.023035030452952587,0.029534485101124004,0.025853138471493484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
copyright ip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020827180406019736,0.020264745608793485,0.020879228316411858,0.020879228316411858,0.023746345098812734,0.022505035350862897,0.024309467007012975,0.020372054285445803,0.02005845449784741,0.02006702385795617,0.021358835094322414,0.025537639731156633,0.021358835094322414,0.021358835094322414,0.02186892801494735,0.02047924785756341,0.017000727630297335,0.018690279082668508,0.019375443978426624,0.0,0.0,0.0,0.0
control regulations,0.0,0.03039769591303361,0.019513211911134414,0.020090531412012756,0.019282504531493855,0.019282504531493855,0.018863916063104127,0.01806353146803798,0.016814813875047387,0.016814813875047387,0.016814813875047387,0.01714660297854462,0.016585285239479795,0.01635831995067299,0.016702218263751616,0.017062121595392558,0.018831323722619663,0.0241446804707334,0.021135149823081865,0.019178412233490743,0.01866050216667502,0.01922633980995248,0.01922633980995248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
consumer fraud,0.0,0.0,0.023141463927931417,0.023826129192948305,0.022867859227271498,0.022867859227271498,0.022371439161420547,0.021422232474200262,0.019941330546523445,0.019941330546523445,0.019941330546523445,0.020334811927509258,0.01966912376351896,0.01939995695142596,0.01980779910694749,0.020234622225798506,0.022332786658947706,0.028634099537764118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
competition mobile,0.0,0.0,0.023141463927931417,0.023826129192948305,0.022867859227271498,0.022867859227271498,0.022371439161420547,0.021422232474200262,0.019941330546523445,0.019941330546523445,0.019941330546523445,0.020334811927509258,0.01966912376351896,0.01939995695142596,0.01980779910694749,0.020234622225798506,0.022332786658947706,0.028634099537764118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
communications video,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.04104632970300809
childrens online,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02698219717320979,0.023618982264146018,0.021432286129460115,0.020853510545424083,0.021485846221907485,0.021485846221907485,0.02443626322742936,0.0231588888937601,0.025015745885524875,0.041927873862788574,0.04128245184723777,0.04130008850992729,0.0439587746597866,0.052559203033649395,0.0439587746597866,0.0439587746597866,0.04500860062895964,0.021074244868622288,0.0,0.0,0.0,0.0,0.0,0.0,0.0
children online,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029741856123028997,0.049380055232874795,0.05428750071704277,0.056277620265565355,0.0719054468022933,0.0719054468022933,0.0719054468022933,0.10917272550421742
century communications,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.04104632970300809
border protection,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014417270139200512,0.014417270139200512,0.014417270139200512,0.014701751024324155,0.014220468891904472,0.014025865496037853,0.014320728996574572,0.014629315436770964,0.01614625551048376,0.020702006180860055,0.01812159008694281,0.01644385433379676,0.015999790581644604,0.016484948146794087,0.016484948146794087,0.018748646343510013,0.017768584891096156,0.019193252596017337,0.01608451488004811,0.015836915871164165,0.015843681708239334,0.016863616014441852,0.020162941866424932,0.016863616014441852,0.016863616014441852,0.01726635385604777,0.01616914829902554,0.013422723732702768,0.0,0.0,0.0,0.0,0.0,0.0
based services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.04104632970300809
barriers customs,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01515637625872533,0.01515637625872533,0.01515637625872533,0.01545544115046414,0.01494948593043114,0.014744906127146431,0.015054885902509592,0.015379292128570395,0.01697399863660872,0.021763301371071617,0.01905059939310557,0.017286853961974488,0.016820025134776508,0.017330054462879284,0.017330054462879284,0.01970980189594827,0.018679497269202826,0.020177201034961456,0.016909092852344522,0.01664880059842268,0.016655913288372057,0.01772813486393619,0.021196601746361416,0.01772813486393619,0.01772813486393619,0.018151519194122896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
applications privacy,0.0,0.0,0.02004676269851472,0.020639867877100374,0.019809747074766414,0.019809747074766414,0.019379713119702595,0.01855744356623752,0.01727458222192654,0.01727458222192654,0.01727458222192654,0.017615443452463717,0.01703877757271285,0.016805606359986278,0.017158907902864153,0.017528652090375074,0.019346229605125043,0.02480486974838148,0.021713049344742445,0.019702808575542675,0.019170737266323592,0.019752046638267507,0.019752046638267507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
agreement ita,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231588888937601,0.025015745885524875,0.020963936931394287,0.020641225923618885,0.020650044254963643,0.0219793873298933,0.026279601516824697,0.0219793873298933,0.0219793873298933,0.02250430031447982,0.021074244868622288,0.017494660913209243,0.019233300011336888,0.019938371451900458,0.02547509118178221,0.02547509118178221,0.02547509118178221,0.03867836527642462
accessibility open,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02294694827802687,0.02259371153492818,0.02260336400592773,0.024058451706486617,0.0,0.024058451706486617,0.024058451706486617,0.024633017025357303,0.023067690414320753,0.01914950805427418,0.021052607724410276,0.021824372967354556,0.027884819613769717,0.027884819613769717,0.027884819613769717,0.04233701190674763
digital goods,0.0,0.026063434114951916,0.0,0.0,0.016533104609825572,0.016533104609825572,0.016174200665317183,0.015487939074313353,0.014417270139200512,0.014417270139200512,0.014417270139200512,0.014701751024324155,0.014220468891904472,0.014025865496037853,0.014320728996574572,0.014629315436770964,0.0,0.0,0.01812159008694281,0.01644385433379676,0.015999790581644604,0.016484948146794087,0.016484948146794087,0.018748646343510013,0.017768584891096156,0.019193252596017337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03233829659805108,0.026845447465405535,0.029513378258785153,0.030595305962952065,0.03909136766866871,0.03909136766866871,0.03909136766866871,0.0
digital textbooks,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017528652090375074,0.019346229605125043,0.02480486974838148,0.021713049344742445,0.019702808575542675,0.019170737266323592,0.019752046638267507,0.019752046638267507,0.02246437985025826,0.02129008319223623,0.022997101176221172,0.019272252799072534,0.018975582944395705,0.018983689680811596,0.020205761464397943,0.0,0.020205761464397943,0.020205761464397943,0.020688316614681648,0.01937365944129624,0.016082929883676076,0.017681269562674476,0.0,0.0,0.0,0.0,0.0
distribution video,0.0,0.029601909776398445,0.019002372419729182,0.01956457818118061,0.018777704765430395,0.018777704765430395,0.018370074591414456,0.017590643392505444,0.016374616176835464,0.016374616176835464,0.016374616176835464,0.016697719320396622,0.01615109640808028,0.015930072879821598,0.016264968224032346,0.01661544958886804,0.018338335491017405,0.023512593024136597,0.020581849360012748,0.018676337516323038,0.01817198589987062,0.018723010389105264,0.018723010389105264,0.021294037272386882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
health data,0.0,0.0,0.017152114705741295,0.017659578589494657,0.016949322902060946,0.016949322902060946,0.01658138360754509,0.015877845489586692,0.014780222633462714,0.014780222633462714,0.014780222633462714,0.01507186527985105,0.014578466945909236,0.01437896444034711,0.01468125108284853,0.014997606137843933,0.01655273493786098,0.021223175910429354,0.018577798249691285,0.016857825764456713,0.016402582777615957,0.01689995410769327,0.01689995410769327,0.019220640548287687,0.01821590620390126,0.019676439692844203,0.01648943999682439,0.016235607722073633,0.016242543888026498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
litigation reform,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022070115799630453,0.021474115723646225,0.0221252698525118,0.0221252698525118,0.025163491933709214,0.023848102651704207,0.025760220126436445,0.021587828423774238,0.02125551346360634,0.021264594230481267,0.02263349885521032,0.02706168838643978,0.02263349885521032,0.02263349885521032,0.023174033368634436,0.02170141915009876,0.018015305968646235,0.0,0.0,0.0,0.0,0.0,0.0
itc litigation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022070115799630453,0.021474115723646225,0.0221252698525118,0.0221252698525118,0.025163491933709214,0.023848102651704207,0.025760220126436445,0.021587828423774238,0.02125551346360634,0.021264594230481267,0.02263349885521032,0.02706168838643978,0.02263349885521032,0.02263349885521032,0.023174033368634436,0.02170141915009876,0.018015305968646235,0.0,0.0,0.0,0.0,0.0,0.0
accessibility implementation,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022247389749007005,0.021904921748374804,0.02191427995504203,0.02332500798741913,0.02788848961465131,0.02332500798741913,0.02332500798741913,0.023882057161466328,0.022364450951773994,0.018565717934403217,0.020410799885159456,0.021159037164752734,0.02703472559888617,0.02703472559888617,0.02703472559888617,0.04104632970300809
information technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0231588888937601,0.025015745885524875,0.020963936931394287,0.020641225923618885,0.020650044254963643,0.0219793873298933,0.026279601516824697,0.0219793873298933,0.0219793873298933,0.02250430031447982,0.021074244868622288,0.017494660913209243,0.019233300011336888,0.019938371451900458,0.02547509118178221,0.02547509118178221,0.02547509118178221,0.03867836527642462
industry workforce,0.0,0.0,0.023869136191843304,0.024575330428621363,0.023586928122245006,0.023586928122245006,0.023074898364876955,0.02209584432741293,0.020568376146983047,0.020568376146983047,0.020568376146983047,0.020974230361779235,0.020287609951892188,0.020009979318144015,0.02043064587516198,0.020870890242822127,0.023035030452952587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
immigration high,0.0,0.0,0.023869136191843304,0.024575330428621363,0.023586928122245006,0.023586928122245006,0.023074898364876955,0.02209584432741293,0.020568376146983047,0.020568376146983047,0.020568376146983047,0.020974230361779235,0.020287609951892188,0.020009979318144015,0.02043064587516198,0.020870890242822127,0.023035030452952587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
hr hr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16266049184488726,0.17882587465768937,0.18538143282922612,0.039476718849437646,0.039476718849437646,0.039476718849437646,0.0
high skilled,0.0,0.0,0.04773827238368661,0.024575330428621363,0.023586928122245006,0.023586928122245006,0.023074898364876955,0.02209584432741293,0.020568376146983047,0.020568376146983047,0.020568376146983047,0.020974230361779235,0.020287609951892188,0.020009979318144015,0.02043064587516198,0.020870890242822127,0.023035030452952587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
green technology,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013684738340618513,0.01397243038017099,0.014273511599775118,0.01575355773261607,0.020198506665486452,0.01768084962213653,0.01604391856836377,0.01561065501992377,0.01608401292677934,0.01608401292677934,0.018292655061051794,0.017336429968361516,0.01872644791553799,0.015693318714016084,0.015451741632663748,0.015458342915846959,0.016453471103048282,0.019672553091078265,0.016453471103048282,0.016453471103048282,0.016846413840435812,0.01577589373898729,0.013096265763587776,0.014397787399760333,0.014925594312609055,0.019070307571171435,0.019070307571171435,0.019070307571171435,0.02895409939490283
